DATA_SOURCE_CODE	レベル	部品番号	親部品番号	部品名称	PART_NO	PART_REV	員数	材質	板厚	重量	モデル重量	コンポーネント名	モデル名	DESCRIPTION	サフィックス	UPC	EC_NUMBERS	設通NO	採用年月日	リリース年月日	変更区分	先行区分	部品支給区分	TOP_ASM_NO	TOP_ASM_REV	件数	ソートレベル	ENGDAT
ISZ	2	CAN64186	7551864240	WELD                                              	CAN64186	001	1	N/A                           				                                                  	                              	CAN64186                                                                                                                                              			3JBT80              	4K7435  			A                             			97882013  	006	3457	1548	UG_8978820135_4K7435_250925.xml
ISZ	1	0911801100	8978820135	NUT;HEX,FLANGE                                    	94012040	002	8	S45C,S48C,S50C                				                                                  	                              	091180110  ISD-C10-502 M10x1.25                                                                                                                       				4K7435  			A                             			97882013  	006	3472	1549	UG_8978820135_4K7435_250925.xml
ISZ	1	0280510300	8978820135	BOLT;HEX-HD,FLANGE(R)/(M)                         	94012255	001	5	SNH-6,SNH-7,SNH-8             				                                                  	                              	028051030 ISD-C01-501 M10x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3469	1550	UG_8978820135_4K7435_250925.xml
ISZ	1	7551864231	8978820135	STIFFENER;EV-BATTERY,FT-RH                        	55186423	003	1	N/A                           				                                                  	                              	755186423_DWG;755186422Z_VL26_750WIDTH                                                                                                                			4JKT36              	4K7435  			A                             			97882013  	006	3473	1551	UG_8978820135_4K7435_250925.xml
ISZ	2	9091140700	7551864231	NUT;WELD,PROJECTION,TYPE D                        	94005387	003	1	S45C,S48C,S50C                				                                                  	                              	909114070,ISD-C12-001                                                                                                                                 				4K7435  			A                             			97882013  	006	3479	1552	UG_8978820135_4K7435_250925.xml
ISZ	2	9991140720	7551864231	NUT;PROJECTION                                    	94009435	002	4	S45C,S48C,S50C                				                                                  	                              	999114072 ISD-C12-001 M12x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3478	1553	UG_8978820135_4K7435_250925.xml
ISZ	2	CAC61960	7551864231	NO_PNO_STIFFENER;BATTERY,FT-RH                    	CAC61960	005	1	JSH440W                       				                                                  	                              	VL26_750WIDTH_TABLE;BRP52911                                                                                                                          				4K7435  			A                             			97882013  	006	3474	1554	UG_8978820135_4K7435_250925.xml
ISZ	2	CAF17233	7551864231	NO_PNO_RIB;750 STIFF                              	CAF17233	002	2	JSH440W                       				                                                  	                              	VL26                                                                                                                                                  			3JBT80              	4K7435  			A                             			97882013  	006	3482	1555	UG_8978820135_4K7435_250925.xml
ISZ	2	CAN64233	7551864231	WELD                                              	CAN64233	001	1	N/A                           				                                                  	                              	CAN64186                                                                                                                                              			3JBT80              	4K7435  			A                             			97882013  	006	3480	1556	UG_8978820135_4K7435_250925.xml
ISZ	1	0911801100	8978820135	NUT;HEX,FLANGE                                    	94012040	002	3	S45C,S48C,S50C                				                                                  	                              	091180110  ISD-C10-502 M10x1.25                                                                                                                       				4K7435  			A                             			97882013  	006	3488	1557	UG_8978820135_4K7435_250925.xml
ISZ	1	0280510300	8978820135	BOLT;HEX-HD,FLANGE(R)/(M)                         	94012255	001	4	SNH-6,SNH-7,SNH-8             				                                                  	                              	028051030 ISD-C01-501 M10x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3489	1558	UG_8978820135_4K7435_250925.xml
ISZ	1	7551875210	8978820135	STIFFENER;MOTOR C/MBR,RH                          	55187521	003	1	N/A                           				                                                  	                              	755187521_VL26_&NVE_DWG;755187520Z                                                                                                                    				4K7435  			A                             			97882013  	006	3490	1559	UG_8978820135_4K7435_250925.xml
ISZ	2	9991140720	7551875210	NUT;PROJECTION                                    	94009435	002	4	S45C,S48C,S50C                				                                                  	                              	999114072 ISD-C12-001 M12x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3496	1560	UG_8978820135_4K7435_250925.xml
ISZ	2	0911105100	7551875210	NUT;HEXAGON,METRIC                                	94011996	002	1	S45C,S48C,S50C                				                                                  	                              	091110510 ISD-C10-501 M10X1.25                                                                                                                        				4K7435  		5-Dec-03	A                             			97882013  	006	3491	1561	UG_8978820135_4K7435_250925.xml
ISZ	2	CAC63767	7551875210	NO_PNO_STIFFENER;MOTOR C/MBR,RH                   	CAC63767	004	1	HT540A-P                      				                                                  	                              	VL26_750WIDTH_TABLE;BRP37236                                                                                                                          				4K7435  			A                             			97882013  	006	3493	1562	UG_8978820135_4K7435_250925.xml
ISZ	1	0911801100	8978820135	NUT;HEX,FLANGE                                    	94012040	002	6	S45C,S48C,S50C                				                                                  	                              	091180110  ISD-C10-502 M10x1.25                                                                                                                       				4K7435  			A                             			97882013  	006	3509	1563	UG_8978820135_4K7435_250925.xml
ISZ	1	0280510300	8978820135	BOLT;HEX-HD,FLANGE(R)/(M)                         	94012255	001	7	SNH-6,SNH-7,SNH-8             				                                                  	                              	028051030 ISD-C01-501 M10x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3507	1564	UG_8978820135_4K7435_250925.xml
ISZ	1	7551864250	8978820135	STIFFENER;EV-BATTERY,RR                           	55186425	002	1	N/A                           				                                                  	                              	755186425_VL26_750WIDTH                                                                                                                               				4K7435  			A                             			97882013  	006	3510	1565	UG_8978820135_4K7435_250925.xml
ISZ	2	9991140720	7551864250	NUT;PROJECTION                                    	94009435	002	4	S45C,S48C,S50C                				                                                  	                              	999114072 ISD-C12-001 M12x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3515	1566	UG_8978820135_4K7435_250925.xml
ISZ	2	CAF17233	7551864250	NO_PNO_RIB;750 STIFF                              	CAF17233	002	2	JSH440W                       				                                                  	                              	VL26                                                                                                                                                  			3JBT80              	4K7435  			A                             			97882013  	006	3518	1567	UG_8978820135_4K7435_250925.xml
ISZ	2	CAJ44962	7551864250	NO_PNO_STIFFENER;BATTERY,RR                       	CAJ44962	002	1	JSH440W                       				                                                  	                              	CAJ44962                                                                                                                                              				4K7435  			A                             			97882013  	006	3511	1568	UG_8978820135_4K7435_250925.xml
ISZ	2	CAQ35567	7551864250	WELD                                              	CAQ35567	001	1	N/A                           				                                                  	                              	CAQ35567                                                                                                                                              				4K7435  			A                             			97882013  	006	3516	1569	UG_8978820135_4K7435_250925.xml
